Mark,Landefeld,3.7,1.7,100,3,Physical Education,VGVhY2hlci0xMjk2MjM5,1296239
Michael,Lane,3.6,3.1,50,64,Chemistry,VGVhY2hlci0yODI0Njk=,282469
Leah,Lane,4,3.8,70.2703,40,Mathematics,VGVhY2hlci0yMDIzOTQ4,2023948
Ghislaine,Lang,5,1.5,-1,2,Economics,VGVhY2hlci0xNzAzNjQx,1703641
Diane,Langfelder,3.7,2.3,20,45,Psychology,VGVhY2hlci0yMzY0Mzc=,236437
Rabiaa,Laqtib,4.4,2.5,-1,4,Languages,VGVhY2hlci0xMjIwOTU4,1220958
Grant,Larkin,3.1,2.9,62.5,42,Computer Information Systems,VGVhY2hlci0xMTk0NDE5,1194419
Mark,Larson,4.2,3,-1,5,Manufacturing & CNC Technology,VGVhY2hlci0xNzAyOTQ4,1702948
Yau,Lau,2.6,3.4,54.2857,28,Computer Information Systems,VGVhY2hlci0yMzg5MzQz,2389343
Hammond,Laurie,2.7,3.2,27.2727,15,Accounting,VGVhY2hlci0xNDExNDQ5,1411449
Mary,Lavin,4.8,4,100,2,Health Technology,VGVhY2hlci0xNTY3NjAz,1567603
Andrew,Lavin,5,2.5,-1,2,Philosophy,VGVhY2hlci0xOTEzNTM4,1913538
Mallory,Lawlor,4.7,1.1,80,22,Criminal Justice,VGVhY2hlci04NTA5OTE=,850991
Marni,Lawlor,5,2,100,1,Administration Of Justice,VGVhY2hlci0yNDQwMTM0,2440134
Elizabeth,Lawson-Gill,4.2,5,-1,3,Nursing,VGVhY2hlci0xNzMyMTgy,1732182
Abbie,Layton,5,2.3,-1,3,Nursing,VGVhY2hlci0xMTk5NTg0,1199584
Andrew,Lazar,0,0,100,0,Mathematics,VGVhY2hlci0yNzQxMDYy,2741062
Huong,Le,3.8,2.7,16.6667,29,Mathematics,VGVhY2hlci0xNzI5ODUy,1729852
Uy,Le,1,4.5,0,6,Biology,VGVhY2hlci0yMTM2Mzg3,2136387
Trung,Le,4.1,3.1,77.7778,89,Philosophy,VGVhY2hlci03OTUxOTE=,795191
Ana,Leal,4.4,1.7,-1,17,Psychology,VGVhY2hlci0xMTEyMzc4,1112378
Kin,Lee,2.1,2.3,-1,20,Mathematics,VGVhY2hlci01MzMwNw==,53307
Douglas,Lee,3.9,4.3,100,62,History,VGVhY2hlci0yNzA0MzQ=,270434
Yurha,Lee,4.3,2.3,77.7778,18,Languages,VGVhY2hlci0xMTQxMDc4,1141078
Andera,Lee,3.9,3,-1,4,English As A Second Language,VGVhY2hlci0xNDIzMDM3,1423037
Marie,Lee,4.8,1,-1,2,Speech Communication,VGVhY2hlci0xNDcwNzky,1470792
Clinton,Lee,5,2,-1,1,Engineering,VGVhY2hlci0xODQxODI0,1841824
Yu,Lee,2,5,0,1,Language Arts,VGVhY2hlci0yMTMyMjQw,2132240
Amanda,Lee,4.5,3,100,2,Intercultural Studies,VGVhY2hlci0yNTgwNzM2,2580736
Kevin,Lee,4,2.7,83.3333,7,Paralegal Studies,VGVhY2hlci0yMDY1NjA3,2065607
Ethan,Lee,4.4,2.1,50,115,Intercultural Studies,VGVhY2hlci0xMjE1NzQ0,1215744
So Kam,Lee,2.8,2.8,50,74,Art,VGVhY2hlci0xNTUyNjE4,1552618
Mae,Lee,4.7,2.8,91.3043,16,Intercultural Studies,VGVhY2hlci0yNDQ0MjE2,2444216
Charles,Lee,3.7,2.5,46.1538,114,English As A Second Language,VGVhY2hlci0xNTY0NjY=,156466
Peter,Lee,3.8,2.3,100,74,Speech,VGVhY2hlci01MjI1NTQ=,522554
Andrea,Lee,3.9,3.6,84.375,38,English As A Second Language,VGVhY2hlci0xODI3MTc4,1827178
Elaine,Lee,4.5,1.9,63.6364,158,Speech,VGVhY2hlci0xODY5OTY=,186996
Matthew,Lee,4.8,3.2,100,11,Mathematics & Statistics,VGVhY2hlci0yNTIzNDE3,2523417
So,Lee,1.9,3.6,9.0909,10,Asian Studies,VGVhY2hlci0yNjQyODY1,2642865
Cynthia,Lee-Klawender,3.6,2.3,66.6667,92,Computer Information Systems,VGVhY2hlci04Njk5NDY=,869946
Coleen,Lee-Wheat,3.9,1.9,0,40,Physical Ed,VGVhY2hlci0zMDMyMDQ=,303204
Victor,Legge,3.5,2.7,40,117,Mathematics,VGVhY2hlci0xMDg5MjI0,1089224
Amy,Lehman,4.7,1.4,-1,5,English As A Second Language,VGVhY2hlci0xMjk4MTU4,1298158
Desilets,Lenore M.,3,4,50,4,Mathematics & Statistics,VGVhY2hlci0xNzA3MTc5,1707179
Amy,Leonard,4.6,2.6,85.1064,115,English,VGVhY2hlci0xMjM4ODY0,1238864
Chris,Lepe,4.1,1.6,-1,9,Environmental Studies,VGVhY2hlci0xMTA3MzIw,1107320
Anne,Leskinen,3.7,3.2,-1,37,Mathematics,VGVhY2hlci0zODM2NDI=,383642
Wallis,Leslie,3.3,2.7,-1,46,Literature,VGVhY2hlci0xMjY0Njc=,126467
Roger,Letson,4.5,2.4,-1,16,Music,VGVhY2hlci0zNzg1MTU=,378515
Kai,Leung,2.3,2.7,-1,3,English As A Second Language,VGVhY2hlci0xMTgzODI0,1183824
Marilyn,Levy,2.8,3.4,-1,5,English,VGVhY2hlci05MTY2NjE=,916661
Jonathan,Levy,2.1,2.2,-1,5,Mathematics & Statistics,VGVhY2hlci0xNzI5NDUw,1729450
Brian,Lewis,4.3,2.7,100,52,English,VGVhY2hlci0xMTY1NzYz,1165763
Anna,Lewis,4.3,2.6,92.8571,72,English,VGVhY2hlci05NzQ4MzY=,974836
Julie,Lewis,4.1,3,92,61,Women's Studies,VGVhY2hlci0xMzc1MjE4,1375218
Rocky,Lewycky,4.2,2.9,55.5556,32,Art,VGVhY2hlci0xNzQ5ODIw,1749820
Andrea,Li,1,5,-1,1,English As A Second Language,VGVhY2hlci0xNDA3Mzgw,1407380
Ruey,Li,4.2,2.5,100,4,Mathematics,VGVhY2hlci0yMTE0MjE3,2114217
Jimmy,Li,4,3,100,1,Chemistry,VGVhY2hlci0yMTc2NTUy,2176552
Sandra,Li,4.8,2.7,94.7368,20,Accounting,VGVhY2hlci0yNTY4NTI4,2568528
Sun,Li,2.2,3.9,28.5714,8,Child Development & Education,VGVhY2hlci0xNTk3MzY5,1597369
Dong,Liang,0,0,-1,0,Film  Television,VGVhY2hlci0yMTE5MjM3,2119237
Olga,Libova,4.3,2.3,66.6667,6,Nursing,VGVhY2hlci0xMDczMTkw,1073190
Barbara,Liechty,3.1,3,62.5,63,Health,VGVhY2hlci0zODU5OTQ=,385994
Amanda,Lien,4,2.8,89.5522,145,Mathematics,VGVhY2hlci0xOTIyODgx,1922881
Board,Lilj,5,1,-1,1,English,VGVhY2hlci0xMzg2OTcy,1386972
Milena,Lilles,4.5,3,100,2,Biology,VGVhY2hlci0xNzg2OTg4,1786988
Brian,Lilly,0,0,-1,0,Business,VGVhY2hlci0yNTYzMjk4,2563298
Byron,Lilly,4.1,3,75,190,Business,VGVhY2hlci01MDc0NQ==,50745
Luis,Limcolioc,3.8,3,70.5882,213,English,VGVhY2hlci04ODU1MQ==,88551
Goes,Lin,0,0,-1,0,Psychology,VGVhY2hlci02NzI5Mzk=,672939
Yee,Linda,2.6,4,33.3333,5,English As A Second Language,VGVhY2hlci0xNTk3Mjk3,1597297
Gene,Lindenbaum,4.2,2.6,0,12,Law,VGVhY2hlci0xNDY4NzY5,1468769
Arthur,Linn Jr,4.2,2.2,93.3333,23,Computer Information Systems,VGVhY2hlci0xNzAwMDIx,1700021
Zaki,Lisha,4.1,2.5,100,76,Film,VGVhY2hlci0yMzI1NzI=,232572
Sarah,Lisha,4.7,2.4,97.561,83,English,VGVhY2hlci0xMjgwMDY0,1280064
Susan,Lister,4.1,2.1,-1,8,Languages,VGVhY2hlci01MTk3OTg=,519798
Yen Ping,Liu,2.5,2.8,-1,12,Chemistry,VGVhY2hlci00MjIzMjI=,422322
Yue,Liu,3.9,2.9,75,15,Chemistry,VGVhY2hlci0xODgxODQz,1881843
Hua-fu,Liu,4.9,1.5,96,48,Languages,VGVhY2hlci0xMjYwNDAy,1260402
Carmen,Lizardi-Folley,4.4,2.8,78.3784,87,Languages,VGVhY2hlci0zNjQ5MDM=,364903
Billie,Lo,2.6,3.5,19.0476,118,Chemistry,VGVhY2hlci0yMTg2Mjc=,218627
Bertrand,Lo,3.7,3.6,21.7391,290,Mathematics,VGVhY2hlci05MTQ4NzU=,914875
Jill,Logan,4.8,1.7,-1,3,English,VGVhY2hlci0xOTEwMTMz,1910133
Daniel,Logan,5,1,-1,1,Administration Of Justice,VGVhY2hlci0yMDc3MzQ2,2077346
Jackie,Logg,4.1,3.2,-1,6,Sociology,VGVhY2hlci05NjM5OTg=,963998
Vladimir,Logvinenko,3.1,2.8,-1,131,Mathematics,VGVhY2hlci0yNDE4NjY=,241866
Randy,Lomax,4.5,2,-1,82,Psychology,VGVhY2hlci04NjI0MA==,86240
Amy,Lombardi,3.8,2.3,-1,28,English,VGVhY2hlci04MTg3MTc=,818717
Richard,Lopez,0,0,-1,0,Mathematics & Statistics,VGVhY2hlci0yNzAxMjQ0,2701244
Richard,Lopez,4.1,2.8,76.8421,301,Mathematics,VGVhY2hlci0yMDMxMzc=,203137
Araceli,Lopez-Garibay,3,3,100,1,Astronomy,VGVhY2hlci0yMjE0MDA4,2214008
Christina,Lopez-Morgan,3,3.2,25,37,Psychology,VGVhY2hlci01ODUzODM=,585383
Joshua,Losben,4.7,1.7,94.7368,17,Film  Television,VGVhY2hlci0yMjcxMTA5,2271109
Serena,Love,5,1,-1,2,Anthropology,VGVhY2hlci0xNTMzNjI4,1533628
Glenn,Lovell,4.1,3.1,60.8696,82,Film,VGVhY2hlci00NDk4NTM=,449853
Matthew,Low,4.5,2.7,-1,3,Mathematics,VGVhY2hlci0xNzIxNTM3,1721537
Evan,Low,3.5,2.2,-1,5,Political Science,VGVhY2hlci0xOTA2NzA5,1906709
Michael,Lowy,3.3,3.8,0,17,Social Science,VGVhY2hlci0xMzkzMjQ=,139324
Angelina,Loyola,5,2.5,100,4,Intercultural Studies,VGVhY2hlci0yNTIwNTQz,2520543
Ning,Lu,1,3,0,1,Mathematics,VGVhY2hlci0yMzQwMDIx,2340021
Douglas,Lublin,4.5,3,-1,8,Mathematics,VGVhY2hlci0xOTMxNzk5,1931799
Warren,Lucas,3.8,1.6,77.7778,65,Dance,VGVhY2hlci04NjY5Mw==,86693
Arleen,Lucklock,4.4,1.9,-1,38,Biology,VGVhY2hlci0xNzU0ODU=,175485
Raji,Lukkoor,5,3,100,2,Engineering,VGVhY2hlci0yMjQwMzY2,2240366
James,Lum,2.4,3.9,-1,42,Mathematics,VGVhY2hlci0yMTE3MDY=,211706
Eduardo,Luna,3.1,3.5,50.8772,241,Physics,VGVhY2hlci04NTQxNw==,85417
Lance,Lund,3.3,2.3,66.6667,6,Mathematics,VGVhY2hlci0yMDM3NjAz,2037603
Kelly,Lundstrom,5,2.4,100,18,Mathematics,VGVhY2hlci0yMzAyNDU0,2302454
James,Luotto,4.8,2.3,-1,10,English,VGVhY2hlci04NTgzOQ==,85839
Has,Lut,0,0,-1,0,Accounting,VGVhY2hlci0xNDE4ODMz,1418833
Cheryl,Lyn,0,0,-1,0,Mathematics,VGVhY2hlci0yNDI4Njk2,2428696
Jack,Lynch,4.3,1.4,-1,34,Business,VGVhY2hlci0zNTc4ODc=,357887
Elizabeth,Mabie,0,0,-1,0,Anthropology,VGVhY2hlci0yNDgyNjI5,2482629
Elisabeth-Anne,Mabie,4.9,2.1,100,20,Anthropology,VGVhY2hlci0yNDY0NzEz,2464713
Roger,Mack,3.3,3.7,100,224,Economics,VGVhY2hlci04NTEyNQ==,85125
Elizabeth,MacParlan,4.2,3.7,-1,10,Biology,VGVhY2hlci03NjQ3MTc=,764717
Nirmala,Madhava,0,0,-1,0,Fine Arts,VGVhY2hlci01ODU0MzE=,585431
Julie,Madigan,4.2,3,-1,47,English,VGVhY2hlci01MjY4Nw==,52687
Richard,Mahan,3.5,1,-1,1,Psychology,VGVhY2hlci0xODIzODc5,1823879
Mary,Mahoney,0,0,-1,0,Nutrition,VGVhY2hlci0xOTE5NTg2,1919586
Marcia,Maiero,4.4,1.7,0,25,Physical Education,VGVhY2hlci0xMDgzMDQ4,1083048
James,Mailhot,3.7,3.1,51.4286,114,Mathematics,VGVhY2hlci0xMjExMjUy,1211252
Reza,Majlesi,4.5,3.9,-1,18,Biology,VGVhY2hlci0xNzY1ODQz,1765843
Sana,Makhoul,3.8,2.6,-1,10,Art,VGVhY2hlci0xNDM1MTE0,1435114
Sunny,Malatesta,4.8,2.5,94.6429,123,Journalism,VGVhY2hlci0xNjY0MTY1,1664165
Kiran,Malavade,4,2.6,85.7143,22,English,VGVhY2hlci0xODAxODU5,1801859
Ninos,Malek,4.5,2.7,89.1667,216,Economics,VGVhY2hlci02MzcxOTc=,637197
Jila,Maleksalehi,4.8,2.4,94.5946,59,Child Development & Education,VGVhY2hlci0xODU4NzI4,1858728
Rosario,Mallari,1.1,3.4,0,7,Health Technology,VGVhY2hlci0yNjg1MTM4,2685138
Brian,Malone,4.3,2.6,92.8571,54,English,VGVhY2hlci0yMDIzODk0,2023894
Jeffrey,Mancilla,3.8,2.8,100,8,Not Specified,VGVhY2hlci0xNDU5OTcx,1459971
Massimo,Maniaci,2.1,4.6,25,5,Environmental Studies,VGVhY2hlci0yMTE5MDM1,2119035
Sathish,Manickham,3.7,3.3,66.6667,3,Engineering,VGVhY2hlci0yMjY4MzQ0,2268344
Perera,Manisha,0,0,-1,0,Economics,VGVhY2hlci0xNzQzMjk2,1743296
Samuel,Maquilon,4,2.5,50,2,Physics,VGVhY2hlci0yNDY1NDY4,2465468
Brendan,Mar,4,3.8,71.4286,17,Chemistry,VGVhY2hlci0yNTA0ODg0,2504884
Michelle,Marchiano,3.3,4.1,41.6667,56,English As A Second Language,VGVhY2hlci0xNTE2ODEw,1516810
Alice,Marciel,2.4,2.1,0,60,English,VGVhY2hlci0yNTg3MjU=,258725
Alice,Marciel,0,0,-1,0,Reading,VGVhY2hlci0yMzUxMjky,2351292
Fred,Marcus,2.5,3.7,-1,3,Humanities,VGVhY2hlci0xMTU0NzIy,1154722
Patrick,Marder,4.4,2,100,32,History,VGVhY2hlci0xMTE5Mjc2,1119276
Noel,Marianetti,4.1,1.6,100,29,English,VGVhY2hlci05NzYxOTE=,976191
Maria,Marin,3.2,3.4,35.7143,91,English,VGVhY2hlci00MzU1ODE=,435581
Martinelli,Mark,3.4,4.2,85.7143,12,Accounting,VGVhY2hlci0xNTk5NzA5,1599709
Lisa,Markus,3.6,3.3,29.4118,70,Mathematics,VGVhY2hlci0yNjYzODQ=,266384
Marco,Marquez,5,3.1,100,7,Art,VGVhY2hlci0yMjQ1ODMy,2245832
Thomas,Marshburn,3.1,3.7,53.8462,13,Physics,VGVhY2hlci0yMTcxNzQ3,2171747
Nita,Martin,2.2,2.7,16.6667,45,Reading,VGVhY2hlci0xMjU4NDIx,1258421
Miriam,Martin,4.6,1.9,72.2222,23,Environmental Studies,VGVhY2hlci0yMDc4OTg2,2078986
Laura,Martin,3.9,3.3,76.1905,29,English,VGVhY2hlci0xOTA4MTQ0,1908144
Mark,Martinelli,2.6,3.6,57.1429,32,Accounting,VGVhY2hlci00MjYyODc=,426287
Diane,Martinez,4.9,1.8,100,11,Environmental Studies,VGVhY2hlci0xMTczMjg0,1173284
Myriam,Martinez,2,4.2,40,9,Health Technology,VGVhY2hlci0yMDU1Nzc1,2055775
Valeria,Martinovic,1.8,4.5,16.6667,6,Chemistry,VGVhY2hlci0yMzg2Mjk0,2386294
John,Maruoka,2.7,3,-1,17,Fine Arts,VGVhY2hlci0zMjcwNTk=,327059
Todd,Marvin,4.2,3,100,27,English,VGVhY2hlci0xNjE1,1615
Lilian,Masters,3.2,3.2,50,35,Accounting,VGVhY2hlci00MDUxODI=,405182
Rachel,Mastrapa,4.8,2,100,6,Astronomy,VGVhY2hlci0yNTgwNTc5,2580579
Edwardo,Mathews,0,0,-1,0,English,VGVhY2hlci0xNDE3NDM2,1417436
Diane,Mathios,4.8,1.8,100,130,Mathematics,VGVhY2hlci0yMDY0ODM=,206483
Jeffry,Mathis,3.9,3,-1,7,Physical Education,VGVhY2hlci0xMTk1Mjkz,1195293
Hideki,Matsui,5,1,-1,5,Physical Ed,VGVhY2hlci03NzU1NjQ=,775564
Rowena,Matsunari,3.6,3.6,100,24,English,VGVhY2hlci04NjIyNQ==,86225
Louise,Matthews,0,0,-1,0,English,VGVhY2hlci0xMTA4MjQy,1108242
Edie,Matthews,4.4,2.5,-1,38,English,VGVhY2hlci0xMTExOTY1,1111965
William,Mattick,2,3.7,16.6667,22,Photography,VGVhY2hlci0xNzQ4MDYx,1748061
Nicholas,Mattis,4.9,1.5,85.7143,15,Physical Education,VGVhY2hlci0xNTEzMzc2,1513376
Linda,Mau,4.5,2.9,-1,7,Fine Arts,VGVhY2hlci01ODQ1NQ==,58455
James,Maxwell,4.3,2.5,93.75,29,Chemistry,VGVhY2hlci0xODIyODAx,1822801
Julia,May,0,0,-1,0,Physical Education,VGVhY2hlci0xOTQwMjU0,1940254
Christian,May,4.3,1.3,100,40,Physical Ed,VGVhY2hlci0zMTc1MzI=,317532
Mary,May-Pumphrey,2.7,3.2,33.3333,17,Computer Information Systems,VGVhY2hlci0xMDg1NDE5,1085419
Rick,Maynard,4.8,2.5,-1,2,Automotive Technology,VGVhY2hlci0xNzQwOTAy,1740902
Lilit,Mazmanyan,4.1,2.7,73.4694,44,Mathematics  Statistics,VGVhY2hlci0yMjI0OTQ0,2224944
Michael,McCart,5,2,100,4,Automotive Technology,VGVhY2hlci0xNzAyOTMy,1702932
Briana,McCarthy,5,2,-1,3,Biology,VGVhY2hlci0xMjc3MTQ3,1277147
Alice,McCarty,2.6,2.9,-1,18,Computer Information Systems,VGVhY2hlci00NTMzOTM=,453393
Brian,McCauley,4.1,3.9,43.75,140,Biology,VGVhY2hlci0yMjU4NjE=,225861
Jackye,McClure,4.1,1.9,-1,20,Criminal Justice,VGVhY2hlci02MjgyMDc=,628207
Joshua,McCluskey,4.5,1.6,84.6154,17,Environmental Studies,VGVhY2hlci0xODY1NDgz,1865483
Yumi,McCormick,4.6,1.8,100,31,Languages,VGVhY2hlci0zMDAxMjk=,300129
Tami,McCoy,2,4,100,7,Accounting,VGVhY2hlci00Nzk4ODk=,479889
Debbie,McCullough,4.4,1.9,-1,7,Mathematics & Statistics,VGVhY2hlci0xNzk0NzI0,1794724
Jim,McDonald,0,0,-1,0,Chemistry,VGVhY2hlci00MTcyNjI=,417262
Patrick,McDonnell,4.5,2.3,90.4762,61,Speech Communication,VGVhY2hlci04ODkzMTk=,889319
Micah,McElravy,0,0,-1,0,Manufacturing  CNC Technology,VGVhY2hlci0yMjQ1OTA4,2245908
Gail,McElroy,4.7,1.8,100,29,Journalism,VGVhY2hlci0xNjgwMDA3,1680007
Evan,McGown,5,2,100,4,Psychology,VGVhY2hlci0yNjgwMjM3,2680237
Richard,McGrail,4,1.6,-1,14,Anthropology,VGVhY2hlci0xODIyMTYx,1822161
Sandy,McKeithan,3.8,2.6,0,8,Child Development,VGVhY2hlci0xMzAwMzM2,1300336
Elizabeth,McKenzie,4.8,4.5,-1,2,Writing,VGVhY2hlci0xMzkxMjUw,1391250
Morgan,McKnight,2,3.3,40,3,Speech Communication,VGVhY2hlci0yMzgxMTYz,2381163
Raffaelli ,Mcleish,4,3,-1,1,English,VGVhY2hlci0xOTg4Nzk4,1988798
Martin,McNamara,4.2,1.9,50,28,Film,VGVhY2hlci0zNTQ1NTA=,354550
Margaret Piper,McNulty,3.5,2.8,68.4211,85,Speech,VGVhY2hlci0zMTA5NDA=,310940
Elizabeth,McPartlan,4,3.9,59.6774,195,Biology,VGVhY2hlci04Njk5MA==,86990
Jack,Meeoff,0,0,-1,0,Humanities,VGVhY2hlci05NzUxOTM=,975193
Heidi,Melas,4.7,1.8,-1,13,Languages,VGVhY2hlci0xNzQzMjk=,174329
Kevin,Mello,4.7,3.2,70.4545,105,Accounting,VGVhY2hlci0xMzczMTIz,1373123
Keith,Mello,4.5,2.8,81.8182,60,Accounting,VGVhY2hlci0xODA2MTY0,1806164
Bernable,Mendoza,2,3,-1,1,English,VGVhY2hlci0xNzM0ODU5,1734859
Bernie,Mendoza,4,1,-1,1,English,VGVhY2hlci0xNzQzMjY1,1743265
Sherwin,Mendoza,3.9,1.7,87.5,44,Intercultural Studies,VGVhY2hlci0xNDU2MDM2,1456036
Tom,Meredith,4,5,0,1,Political Science,VGVhY2hlci0yNDcyOTA4,2472908
Lindsay,Merrill,5,2,100,4,Mathematics,VGVhY2hlci0yNDI5NDIy,2429422
Lisa,Mesh,3.7,3.1,68.9655,69,Mathematics  Statistics,VGVhY2hlci0xOTIyOTI0,1922924
Kevin,Metcalf,4.9,2.6,100,20,Computer Information Systems,VGVhY2hlci0xNzE0NDM2,1714436
Patrick,Meyering,0,0,-1,0,Environmental Studies,VGVhY2hlci0xMzA2MzM5,1306339
Cole,Michael,0,0,-1,0,Art,VGVhY2hlci0xNDEyNzQy,1412742
Marchiano,Michelle,3.2,3.6,50,5,English As A Second Language,VGVhY2hlci0xNjA3MTQw,1607140
Masako,Miki,3.8,2.8,42.8571,29,Fine Arts,VGVhY2hlci05NzEwODk=,971089
Deborah,Miller,5,2,-1,34,Business,VGVhY2hlci0xMTYxMzYy,1161362
Christina,Miller,4.3,1.5,-1,2,Economics,VGVhY2hlci0xOTMxMzcw,1931370
Anne,Miller,1.6,3.8,20,5,Physical Education,VGVhY2hlci0xNDkxOTcz,1491973
Anna,Miller,3,3.3,44.7368,158,Biology,VGVhY2hlci0yOTkwNjE=,299061
Yvonne,Mills,2.7,3,50,6,Paralegal Studies,VGVhY2hlci0yMTQ4MDE0,2148014
John,Milton,3,3,-1,61,English,VGVhY2hlci04NjIzMA==,86230
Maureen,Miramontes,4.1,3.2,84.6154,14,Computer Apps & Office Systems,VGVhY2hlci0xNzQ1NjA4,1745608
John,Mischke,4.1,2,100,7,Humanities,VGVhY2hlci0yMDc5NjQ1,2079645
Peter,Miskin,4.8,3,96.2264,53,Nursing,VGVhY2hlci0yMDg3MTIw,2087120
Dan,Mitchell,3.7,2.9,27.2727,76,Music,VGVhY2hlci0xNjg2MDQ=,168604
Laura,Mizuha,5,1.7,100,3,English As A Second Language,VGVhY2hlci0yMzg3OTQ5,2387949
Elizabeth,Mjelde,3.9,2.4,30.9524,161,Fine Arts,VGVhY2hlci0xNzUxMDc=,175107
Yeganeh,Modirzadeh,3.9,2.5,68,58,English,VGVhY2hlci0xMjU1Njk2,1255696
Loraine,Moen,4,2.8,79.6875,190,Mathematics,VGVhY2hlci0xNjU5MjA=,165920
Bambi,Moise,1.4,4.6,-1,132,Mathematics,VGVhY2hlci01MDc0NA==,50744
Michael,Mok,4.5,2,-1,1,Languages,VGVhY2hlci01Njg0MTM=,568413
Robert,Molinar,4.7,1.6,-1,44,Sociology,VGVhY2hlci03NjYyMzU=,766235
Tor,Molino-Tor,2.8,3,-1,2,English As A Second Language,VGVhY2hlci0xMzg3Mzk2,1387396
Alejandro,Molino-Torres,2.2,2.6,100,14,English,VGVhY2hlci05NzAzMTU=,970315
Thomas,Monika,3.6,2.6,66.6667,20,Economics,VGVhY2hlci0xNzM5MjQw,1739240
Justin,Morales,4.8,3,-1,2,English As A Second Language,VGVhY2hlci0xNjIxODc1,1621875
Dana,Morella,4.7,2.4,-1,5,Speech Communication,VGVhY2hlci0xNDE5MjUz,1419253
Cristina,Moreno,4.1,2.4,-1,28,Languages,VGVhY2hlci0xNjUyNTc=,165257
Mo,Moreno,4.9,3,100,3,Intercultural Studies,VGVhY2hlci0xNTUzMzE4,1553318
Julie,Morfee,3.9,3.2,22.2222,34,English,VGVhY2hlci04MzE1MjM=,831523
Julia,Morfee,0,0,-1,0,English,VGVhY2hlci0yNjczNDYx,2673461
Christina ,Morgan,0,0,-1,0,Child Development  Education,VGVhY2hlci0yMDE4OTUx,2018951
Alex,Morgan,1.9,3.5,0,22,Computer Information Systems,VGVhY2hlci00NzU3NDk=,475749
Dionne,Morgan,3.9,2.1,60,11,Business,VGVhY2hlci0xNzY1NzUx,1765751
Alexander,Morgan Jr,1.7,4.3,20,8,Computer Information Systems,VGVhY2hlci0xNDk3Mzk1,1497395
Ebenezer,Morikang,3.3,3.5,100,11,Biology,VGVhY2hlci0xMjg2OTEz,1286913
Russell,Morris,2.7,3.7,100,24,Real Estate,VGVhY2hlci00MzU0MzA=,435430
Lisa,Morten,0,0,-1,0,Environmental Studies,VGVhY2hlci0xNDc4MzIw,1478320
Farshod,Mosh,3.5,3.5,49.3506,549,Mathematics,VGVhY2hlci01MjY3OQ==,52679
Elizabeth,Mount,4,3,0,1,Sociology,VGVhY2hlci0yMTI0OTMy,2124932
Parisa ,Mousavi Shafaei,4.1,3.2,100,21,Biology,VGVhY2hlci0yMDA2MTIw,2006120
Gayle,Mozee,4.6,2.1,-1,12,Law,VGVhY2hlci0yMTkzNjE=,219361
Lynne,Muccigrosso,4.4,1.4,-1,27,Humanities,VGVhY2hlci0yNjMzMTY=,263316
Carlos,Mujal,3.4,2.6,59.0909,201,History,VGVhY2hlci0yNDYxMzk=,246139
Terrence,Mullens,5,2.1,100,48,Meteorology,VGVhY2hlci0yMjY3NjE5,2267619
Nick,Mullins,4.4,2.8,100,52,English,VGVhY2hlci01NDc1NTk=,547559
Emily,Munson,5,1,-1,1,English,VGVhY2hlci0xNjk5NjQx,1699641
Sung,Murata,0,0,-1,0,Nursing,VGVhY2hlci0yMTExODgz,2111883
Rose,Murielle,2.8,2.5,33.3333,4,Sociology,VGVhY2hlci0xNDE1Nzkz,1415793
Kevin,Murphy,4.4,1.8,-1,16,Criminal Justice,VGVhY2hlci01NzgyMTM=,578213
Kandul,Muthyala-Kandul,3.9,3.2,-1,6,Biology,VGVhY2hlci05Njk0MDU=,969405
Anita,Muthyala-Kandula,0,0,-1,0,Biology,VGVhY2hlci0xNTQ1NDI2,1545426
Cinzia,Muzzi,3.4,4,54.5455,183,Chemistry,VGVhY2hlci01MTMzNzc=,513377
Jennifer,Myhre,4.6,2.8,64.7059,128,Sociology,VGVhY2hlci04ODU1Mg==,88552
Rajshree,Nadimpalli,4,2.7,-1,25,English,VGVhY2hlci05OTAzNDg=,990348
Hema,Nadkarni,3.8,2.3,-1,3,Mathematics,VGVhY2hlci0xOTQ3MTcy,1947172
William,Nagel,4.6,1.9,-1,22,Graphic Arts,VGVhY2hlci0yMzU2MjE=,235621
Ammu,Nair,2.8,3.3,36.3636,13,English,VGVhY2hlci0yMTE2NzY2,2116766
Sophie,Nakasako,3,4,-1,3,Women's Studies,VGVhY2hlci0xMDkwOTQw,1090940
Dana,Nakase,4.9,1.6,100,39,Biology,VGVhY2hlci0xNzg4MjIy,1788222
Sharda,Nandamudi,4.5,4,-1,1,Biology,VGVhY2hlci0xMDE1NjIx,1015621
Usha,Narayanan,3.5,3.1,-1,8,Anthropology,VGVhY2hlci0xNTIyNTY3,1522567
Kashi,Nath,4,1,100,1,Physics,VGVhY2hlci0yMzI1NTQ2,2325546
Steve,Nava,4.3,2.2,82.4561,84,Sociology,VGVhY2hlci0xNTAwOTU2,1500956
Joseph,Navarro,4.3,3.8,75,4,English,VGVhY2hlci0yMzQwNjc5,2340679
Jonathan,Nay,3.1,3.5,50,12,Mathematics amp Statistics,VGVhY2hlci0yNDI3NTI5,2427529
Veronica,Neal,4,2.2,80,25,International Studies,VGVhY2hlci0yMzM4NTMx,2338531
Brian,Nelson,4.8,2.7,-1,23,Accounting,VGVhY2hlci01NDgzMzE=,548331
